Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD3072,23-03-25,Headphones,Electronics,104,3,312,Daniel Harris,Dallas,Gift Card,Completed
ORD3073,28-02-25,Jeans,Clothing,40,3,120,Emma Taylor,Miami,Amazon Pay,Completed
ORD3074,30-03-25,Running Shoes,Footwear,63,1,63,Emily Garcia,Houston,Credit Card,Pending
ORD3075,15-03-25,Book,Books,15,4,60,David Doe,New York,Debit Card,Completed
ORD3076,20-04-25,Smartphone,Electronics,476,2,952,David Harris,Boston,Credit Card,Pending
ORD3077,25-03-25,Refrigerator,Home Appliances,1166,1,1166,Sophia Clark,Houston,PayPal,Completed
ORD3078,20-04-25,Laptop,Electronics,839,4,3356,Mia Johnson,Miami,Credit Card,Pending
ORD3079,17-02-25,Headphones,Electronics,100,3,300,Daniel Wilson,Denver,Amazon Pay,Completed
ORD3080,14-03-25,Running Shoes,Footwear,58,5,290,Chris Doe,Los Angeles,Credit Card,Completed
ORD3081,25-02-25,T-Shirt,Clothing,21,1,21,Chris Wilson,Seattle,Amazon Pay,Completed
ORD3082,25-04-25,Smartwatch,Electronics,152,2,304,Daniel Miller,New York,Amazon Pay,Cancelled
ORD3083,27-03-25,Laptop,Electronics,776,1,776,Sophia Lee,Chicago,PayPal,Completed
ORD3084,09-04-25,Headphones,Electronics,96,5,480,Mia Wilson,New York,Gift Card,Completed
ORD3085,19-02-25,Book,Books,14,2,28,Emily Doe,Miami,PayPal,Pending
ORD3086,10-04-25,Laptop,Electronics,830,1,830,Isabella Harris,Dallas,Gift Card,Completed
ORD3087,23-03-25,Running Shoes,Footwear,57,5,285,Isabella Taylor,Denver,Gift Card,Pending
ORD3088,20-02-25,Jeans,Clothing,38,4,152,Emily Martinez,Denver,Amazon Pay,Pending
ORD3089,04-02-25,Refrigerator,Home Appliances,1201,1,1201,Lucas Harris,Seattle,Credit Card,Completed
ORD3090,25-04-25,Running Shoes,Footwear,58,1,58,Ethan Martinez,Boston,Gift Card,Completed
ORD3091,07-02-25,Jeans,Clothing,39,5,195,Daniel Martinez,Seattle,Credit Card,Completed
ORD3092,20-02-25,Smartphone,Electronics,508,2,1016,Daniel Martinez,Boston,Amazon Pay,Completed
ORD3093,09-02-25,Laptop,Electronics,810,1,810,Daniel Miller,Los Angeles,Credit Card,Completed
ORD3094,06-02-25,Jeans,Clothing,41,3,123,Daniel Martinez,Seattle,Credit Card,Completed
ORD3095,19-04-25,Smartphone,Electronics,523,1,523,Olivia White,Houston,Credit Card,Pending
ORD3096,28-04-25,Washing Machine,Home Appliances,594,1,594,Sophia Clark,Denver,Amazon Pay,Pending
ORD3097,01-04-25,Book,Books,15,1,15,Isabella Taylor,San Francisco,Amazon Pay,Completed
ORD3098,12-04-25,Running Shoes,Footwear,61,4,244,Mia Doe,Los Angeles,Credit Card,Completed
ORD3099,19-02-25,T-Shirt,Clothing,19,1,19,Liam Smith,Chicago,Gift Card,Completed
ORD3100,01-04-25,Jeans,Clothing,40,5,200,Daniel Martinez,Miami,Amazon Pay,Pending
ORD3101,04-02-25,Jeans,Clothing,39,3,117,Ethan Clark,Dallas,Debit Card,Completed
ORD3102,05-02-25,Smartphone,Electronics,496,5,2480,David Doe,New York,Credit Card,Pending
ORD3103,10-02-25,Laptop,Electronics,832,1,832,Ethan Brown,San Francisco,PayPal,Completed
ORD3104,19-04-25,Book,Books,15,2,30,Alex Brown,Houston,PayPal,Completed
ORD3105,25-02-25,Refrigerator,Home Appliances,1204,1,1204,Olivia Johnson,Seattle,PayPal,Completed
ORD3106,12-02-25,T-Shirt,Clothing,20,3,60,Noah Miller,Boston,PayPal,Completed
ORD3107,16-03-25,Laptop,Electronics,788,4,3152,Isabella Clark,Chicago,Gift Card,Completed
ORD3108,04-02-25,Smartwatch,Electronics,157,2,314,Ethan Wilson,San Francisco,PayPal,Completed
ORD3109,11-02-25,Book,Books,15,1,15,Liam Taylor,San Francisco,Credit Card,Completed
ORD3110,17-02-25,Washing Machine,Home Appliances,593,3,1779,Mia Harris,Miami,Debit Card,Completed
ORD3111,21-03-25,Washing Machine,Home Appliances,619,1,619,Emily Johnson,Seattle,Credit Card,Completed
ORD3112,26-02-25,Book,Books,14,5,70,Daniel Anderson,Boston,PayPal,Completed
ORD3113,11-04-25,Smartphone,Electronics,479,2,958,Ethan Miller,Boston,Amazon Pay,Pending
ORD3114,07-04-25,Headphones,Electronics,100,2,200,Isabella Martinez,Los Angeles,Credit Card,Pending
ORD3115,07-02-25,Refrigerator,Home Appliances,1201,1,1201,Daniel Johnson,Denver,Amazon Pay,Pending
ORD3116,27-03-25,T-Shirt,Clothing,20,2,40,Liam Lee,Chicago,Amazon Pay,Completed
ORD3117,09-04-25,Headphones,Electronics,105,5,525,Noah Anderson,New York,Amazon Pay,Completed
ORD3118,10-03-25,Smartwatch,Electronics,143,1,143,Chris Anderson,Denver,Debit Card,Completed
ORD3119,11-03-25,Book,Books,16,1,16,Liam Wilson,Seattle,Debit Card,Completed
ORD3120,27-03-25,Book,Books,15,2,30,Liam Lee,Denver,PayPal,Completed
ORD3121,02-03-25,T-Shirt,Clothing,21,5,105,David Johnson,Dallas,PayPal,Completed
ORD3122,23-04-25,Washing Machine,Home Appliances,574,1,574,Ethan Smith,Houston,PayPal,Pending
ORD3123,31-03-25,Book,Books,14,1,14,Alex Clark,Houston,Credit Card,Completed
ORD3124,07-02-25,Running Shoes,Footwear,58,2,116,Liam Martinez,Miami,PayPal,Completed
ORD3125,01-03-25,Washing Machine,Home Appliances,591,2,1182,Daniel Miller,New York,Credit Card,Pending
ORD3126,11-02-25,Headphones,Electronics,102,1,102,Noah White,Chicago,PayPal,Completed
ORD3127,01-04-25,Jeans,Clothing,40,2,80,Daniel Miller,Houston,PayPal,Completed
ORD3128,21-02-25,Jeans,Clothing,42,4,168,Noah Garcia,Los Angeles,Credit Card,Pending
ORD3129,05-03-25,Washing Machine,Home Appliances,581,2,1162,Chris Brown,Dallas,Debit Card,Completed
ORD3130,17-03-25,Smartwatch,Electronics,144,3,432,John Doe,Boston,Credit Card,Completed
ORD3131,09-03-25,Washing Machine,Home Appliances,594,1,594,Alex Brown,Boston,Amazon Pay,Completed
ORD3132,05-04-25,Smartphone,Electronics,502,1,502,Mia Harris,Seattle,Debit Card,Completed
ORD3133,02-02-25,Refrigerator,Home Appliances,1253,1,1253,Isabella Lee,San Francisco,Amazon Pay,Completed
ORD3134,13-03-25,Refrigerator,Home Appliances,1145,4,4580,Isabella Clark,Chicago,Amazon Pay,Completed
ORD3135,05-02-25,Laptop,Electronics,766,5,3830,Jane Anderson,Chicago,PayPal,Completed
ORD3136,01-03-25,Smartwatch,Electronics,144,2,288,Daniel Clark,Chicago,Debit Card,Cancelled
ORD3137,29-04-25,Smartphone,Electronics,491,5,2455,Liam Garcia,Chicago,Amazon Pay,Completed
ORD3138,21-04-25,Washing Machine,Home Appliances,623,1,623,Ava Smith,Chicago,Debit Card,Pending
ORD3139,13-03-25,Running Shoes,Footwear,57,5,285,Noah Anderson,Chicago,Gift Card,Completed
ORD3140,28-04-25,Running Shoes,Footwear,60,5,300,Lucas Doe,Boston,Debit Card,Pending
ORD3141,12-03-25,Refrigerator,Home Appliances,1140,1,1140,Jane Harris,Dallas,Gift Card,Completed
ORD3142,06-04-25,Running Shoes,Footwear,58,1,58,Emily Wilson,Denver,PayPal,Completed
ORD3143,23-03-25,Running Shoes,Footwear,60,4,240,Michael Anderson,Houston,PayPal,Cancelled
ORD3144,20-02-25,Washing Machine,Home Appliances,575,2,1150,Daniel Wilson,Dallas,Credit Card,Completed
ORD3145,02-03-25,Headphones,Electronics,97,1,97,Daniel Brown,Miami,Debit Card,Cancelled
ORD3146,17-03-25,Running Shoes,Footwear,62,4,248,Michael Anderson,Seattle,Debit Card,Pending
ORD3147,12-03-25,T-Shirt,Clothing,21,5,105,Ava Doe,New York,Amazon Pay,Completed
ORD3148,09-02-25,T-Shirt,Clothing,19,1,19,Chris Taylor,New York,Debit Card,Cancelled
ORD3149,26-04-25,Smartwatch,Electronics,153,1,153,Michael Taylor,Seattle,Amazon Pay,Cancelled
ORD3150,31-03-25,Refrigerator,Home Appliances,1259,2,2518,Daniel Garcia,Denver,PayPal,Completed
ORD3151,02-03-25,Book,Books,15,5,75,Mia Garcia,Denver,Amazon Pay,Pending
ORD3152,06-02-25,Washing Machine,Home Appliances,578,1,578,Lucas Martinez,Los Angeles,Credit Card,Completed
ORD3153,24-04-25,Laptop,Electronics,793,2,1586,Olivia Clark,Denver,Gift Card,Pending
ORD3154,16-02-25,Headphones,Electronics,100,2,200,Jane White,New York,Gift Card,Cancelled
ORD3155,12-03-25,Washing Machine,Home Appliances,614,3,1842,Alex Martinez,Miami,Gift Card,Pending
ORD3156,29-03-25,Running Shoes,Footwear,58,5,290,Mia Smith,Seattle,Amazon Pay,Completed
ORD3157,19-04-25,Smartphone,Electronics,514,1,514,Daniel Wilson,Houston,Amazon Pay,Completed
ORD3158,17-03-25,Smartphone,Electronics,488,1,488,Daniel Martinez,San Francisco,Gift Card,Completed
ORD3159,07-04-25,Jeans,Clothing,39,4,156,Jane Miller,New York,Gift Card,Completed
ORD3160,13-02-25,Headphones,Electronics,99,2,198,Noah Johnson,Los Angeles,Amazon Pay,Completed
ORD3161,17-02-25,Smartphone,Electronics,524,4,2096,Chris Miller,Seattle,PayPal,Pending
ORD3162,04-02-25,Laptop,Electronics,765,2,1530,Mia Taylor,Boston,Debit Card,Completed
ORD3163,19-04-25,T-Shirt,Clothing,19,4,76,Ava Taylor,Boston,Debit Card,Cancelled
ORD3164,09-03-25,Laptop,Electronics,789,1,789,Emma Garcia,Los Angeles,Gift Card,Completed
ORD3165,27-03-25,Smartwatch,Electronics,143,1,143,Isabella Clark,Dallas,Amazon Pay,Completed
ORD3166,14-02-25,Headphones,Electronics,103,4,412,Mia Taylor,Chicago,Debit Card,Cancelled
ORD3167,17-02-25,Laptop,Electronics,833,3,2499,Chris Smith,Seattle,Credit Card,Pending
ORD3168,30-03-25,T-Shirt,Clothing,20,2,40,Michael Miller,Miami,PayPal,Completed
ORD3169,17-03-25,Running Shoes,Footwear,63,5,315,Emma Miller,Miami,Amazon Pay,Completed
ORD3170,08-04-25,Laptop,Electronics,802,1,802,Liam Clark,Los Angeles,Amazon Pay,Completed
ORD3171,17-03-25,Smartwatch,Electronics,144,4,576,David Miller,Dallas,Gift Card,Pending
ORD3172,10-04-25,Smartwatch,Electronics,149,4,596,Ava White,Chicago,Debit Card,Pending
ORD3173,26-04-25,Refrigerator,Home Appliances,1161,3,3483,Mia Lee,New York,Amazon Pay,Cancelled
ORD3174,13-02-25,Jeans,Clothing,39,3,117,Ethan White,Chicago,Gift Card,Pending
ORD3175,13-04-25,Jeans,Clothing,41,1,41,Chris Martinez,Los Angeles,Gift Card,Pending
ORD3176,11-02-25,Washing Machine,Home Appliances,626,1,626,Olivia Clark,Seattle,Credit Card,Cancelled
ORD3177,12-02-25,T-Shirt,Clothing,20,2,40,Mia Harris,Dallas,Gift Card,Completed
ORD3178,11-02-25,Running Shoes,Footwear,61,3,183,Ava Clark,Houston,Credit Card,Completed
ORD3179,02-04-25,Book,Books,15,2,30,Jane Martinez,Miami,Debit Card,Completed
ORD3180,07-02-25,Refrigerator,Home Appliances,1208,1,1208,Daniel Miller,San Francisco,Gift Card,Cancelled
ORD3181,12-04-25,Smartwatch,Electronics,147,1,147,Mia Johnson,San Francisco,Amazon Pay,Completed
ORD3182,02-03-25,Smartwatch,Electronics,143,1,143,Emily Doe,Los Angeles,Amazon Pay,Cancelled
ORD3183,10-04-25,Smartwatch,Electronics,157,1,157,Daniel Johnson,Los Angeles,Gift Card,Cancelled
ORD3184,24-02-25,Washing Machine,Home Appliances,597,1,597,Emily Lee,San Francisco,Debit Card,Pending
ORD3185,22-02-25,Smartphone,Electronics,479,1,479,Ava Harris,New York,Credit Card,Completed
ORD3186,02-04-25,T-Shirt,Clothing,21,1,21,Daniel Anderson,Boston,PayPal,Completed
ORD3187,19-02-25,Jeans,Clothing,40,1,40,Olivia Smith,Boston,Gift Card,Completed
ORD3188,19-02-25,Smartwatch,Electronics,147,1,147,Ethan Doe,Miami,Credit Card,Completed
ORD3189,19-04-25,Washing Machine,Home Appliances,570,1,570,Emma Martinez,Boston,Debit Card,Completed
ORD3190,21-04-25,T-Shirt,Clothing,21,5,105,Ethan Lee,Denver,Debit Card,Cancelled
ORD3191,02-04-25,Headphones,Electronics,102,1,102,Lucas Wilson,Boston,Debit Card,Completed
ORD3192,16-03-25,T-Shirt,Clothing,21,4,84,Chris Garcia,San Francisco,Credit Card,Completed
ORD3193,23-04-25,Washing Machine,Home Appliances,583,1,583,Michael Brown,Denver,Amazon Pay,Pending
ORD3194,09-03-25,Washing Machine,Home Appliances,581,2,1162,Noah Garcia,Seattle,Gift Card,Completed
ORD3195,06-02-25,T-Shirt,Clothing,20,2,40,Michael Johnson,Denver,PayPal,Completed
ORD3196,04-02-25,Smartwatch,Electronics,149,1,149,Michael Brown,Miami,Gift Card,Pending
ORD3197,13-03-25,Running Shoes,Footwear,58,1,58,Mia Doe,Denver,Gift Card,Completed
ORD3198,02-02-25,Refrigerator,Home Appliances,1202,1,1202,Emily Lee,New York,Gift Card,Pending
ORD3199,20-04-25,Washing Machine,Home Appliances,620,1,620,Daniel Miller,Seattle,Gift Card,Completed
ORD3200,05-03-25,Smartwatch,Electronics,154,1,154,David Taylor,Boston,Amazon Pay,Pending
ORD3201,11-02-25,Smartwatch,Electronics,145,1,145,Daniel Garcia,New York,Gift Card,Completed
ORD3202,21-02-25,Washing Machine,Home Appliances,587,1,587,Michael Doe,Dallas,Credit Card,Completed
ORD3203,17-03-25,T-Shirt,Clothing,21,3,63,Ava Martinez,Denver,PayPal,Completed
ORD3204,10-02-25,Smartwatch,Electronics,147,4,588,Daniel Brown,Boston,Credit Card,Completed
ORD3205,10-04-25,Laptop,Electronics,809,1,809,Jane White,Dallas,PayPal,Completed
ORD3206,14-02-25,Headphones,Electronics,98,1,98,Liam White,Boston,Amazon Pay,Completed
ORD3207,25-04-25,Smartwatch,Electronics,147,2,294,Emma Clark,Boston,PayPal,Completed
ORD3208,10-03-25,Smartwatch,Electronics,148,4,592,Isabella Martinez,Denver,PayPal,Pending
ORD3209,19-03-25,Washing Machine,Home Appliances,628,1,628,Ava Wilson,Denver,Gift Card,Completed
ORD3210,27-02-25,Laptop,Electronics,777,1,777,Emma Clark,Dallas,Amazon Pay,Completed
ORD3211,26-03-25,Smartphone,Electronics,501,2,1002,Liam White,San Francisco,PayPal,Pending
ORD3212,12-04-25,Smartwatch,Electronics,144,3,432,Jane Brown,Houston,Gift Card,Completed
ORD3213,10-03-25,Refrigerator,Home Appliances,1227,2,2454,Daniel Wilson,Boston,Gift Card,Completed
ORD3214,20-04-25,T-Shirt,Clothing,20,2,40,Noah Martinez,San Francisco,Amazon Pay,Pending
ORD3215,11-04-25,Book,Books,16,5,80,Emma Doe,San Francisco,Credit Card,Completed
ORD3216,04-04-25,Headphones,Electronics,103,2,206,Alex Doe,Denver,Amazon Pay,Completed
ORD3217,24-02-25,Refrigerator,Home Appliances,1158,1,1158,Isabella Taylor,Houston,Debit Card,Pending
ORD3218,03-03-25,Jeans,Clothing,40,5,200,Olivia Garcia,Miami,Amazon Pay,Completed
ORD3219,01-02-25,Smartwatch,Electronics,157,5,785,Lucas Smith,Boston,Debit Card,Completed
ORD3220,01-04-25,Washing Machine,Home Appliances,622,5,3110,Emma Smith,Houston,PayPal,Completed
ORD3221,23-03-25,Running Shoes,Footwear,57,3,171,Chris Garcia,Dallas,Amazon Pay,Pending
ORD3222,01-03-25,Refrigerator,Home Appliances,1160,1,1160,Alex Smith,San Francisco,PayPal,Pending
ORD3223,05-02-25,Running Shoes,Footwear,62,2,124,Daniel Wilson,Denver,Debit Card,Completed
ORD3224,29-04-25,Refrigerator,Home Appliances,1196,1,1196,Jane Garcia,Dallas,Credit Card,Completed
ORD3225,28-02-25,Smartphone,Electronics,512,1,512,John Garcia,Miami,Amazon Pay,Completed
ORD3226,15-04-25,Smartphone,Electronics,508,1,508,Alex Brown,Los Angeles,Gift Card,Completed
ORD3227,20-03-25,Laptop,Electronics,775,1,775,Sophia Martinez,Denver,Gift Card,Completed
ORD3228,16-04-25,Book,Books,15,4,60,Daniel Anderson,Seattle,Credit Card,Pending
ORD3229,22-04-25,T-Shirt,Clothing,20,2,40,Olivia Smith,Houston,Amazon Pay,Completed
ORD3230,05-02-25,Jeans,Clothing,42,3,126,Lucas Martinez,Denver,Amazon Pay,Completed
ORD3231,16-02-25,T-Shirt,Clothing,21,5,105,Noah Anderson,Seattle,Credit Card,Cancelled
ORD3232,26-04-25,Smartphone,Electronics,503,2,1006,Daniel White,Chicago,Credit Card,Completed
ORD3233,15-02-25,T-Shirt,Clothing,21,5,105,Liam Harris,Miami,Gift Card,Completed
ORD3234,23-02-25,Book,Books,15,1,15,John Smith,Seattle,Credit Card,Pending
ORD3235,03-03-25,Washing Machine,Home Appliances,598,1,598,Noah Johnson,Houston,Credit Card,Pending
ORD3236,04-04-25,Book,Books,15,5,75,Alex Lee,San Francisco,Gift Card,Completed
ORD3237,28-04-25,Smartphone,Electronics,476,4,1904,Daniel Anderson,New York,Amazon Pay,Completed
ORD3238,23-02-25,Book,Books,16,4,64,Noah Martinez,Los Angeles,Gift Card,Completed
ORD3239,05-02-25,T-Shirt,Clothing,19,5,95,Mia Wilson,Dallas,Debit Card,Completed
ORD3240,01-04-25,Refrigerator,Home Appliances,1142,1,1142,Chris White,Denver,Amazon Pay,Completed
ORD3241,19-02-25,Running Shoes,Footwear,62,3,186,Emily Anderson,Houston,Gift Card,Completed
ORD3242,06-02-25,Washing Machine,Home Appliances,570,1,570,Daniel Brown,Boston,Gift Card,Completed
ORD3243,08-04-25,Laptop,Electronics,800,4,3200,Daniel Miller,Chicago,Debit Card,Completed
ORD3244,25-03-25,Running Shoes,Footwear,60,3,180,Daniel Harris,San Francisco,Credit Card,Completed
ORD3245,19-04-25,Jeans,Clothing,40,5,200,John Taylor,Seattle,Credit Card,Pending
ORD3246,02-04-25,Laptop,Electronics,795,4,3180,Mia Smith,San Francisco,Amazon Pay,Completed
ORD3247,06-02-25,Washing Machine,Home Appliances,620,1,620,Olivia Clark,Denver,PayPal,Completed
ORD3248,24-03-25,Jeans,Clothing,41,2,82,Daniel Miller,New York,PayPal,Cancelled
ORD3249,11-02-25,Smartwatch,Electronics,153,3,459,Mia Johnson,Denver,Amazon Pay,Pending
ORD3250,19-03-25,Smartwatch,Electronics,156,1,156,Alex Taylor,Los Angeles,Amazon Pay,Pending
ORD3251,15-04-25,T-Shirt,Clothing,19,4,76,Jane Wilson,New York,Amazon Pay,Completed
ORD3252,06-03-25,Smartphone,Electronics,486,3,1458,Daniel Miller,Boston,Debit Card,Pending
ORD3253,12-02-25,Washing Machine,Home Appliances,602,1,602,Daniel Johnson,Houston,Gift Card,Completed
ORD3254,20-02-25,Running Shoes,Footwear,59,2,118,Olivia Johnson,Denver,Debit Card,Completed
ORD3255,20-03-25,Refrigerator,Home Appliances,1188,2,2376,Olivia Smith,Houston,Gift Card,Cancelled
ORD3256,30-03-25,Smartwatch,Electronics,151,1,151,Chris Lee,Boston,Credit Card,Completed
ORD3257,12-03-25,Refrigerator,Home Appliances,1151,2,2302,Isabella Taylor,Los Angeles,Debit Card,Completed
ORD3258,02-04-25,Book,Books,15,1,15,John Brown,New York,PayPal,Completed
ORD3259,04-03-25,Laptop,Electronics,833,1,833,David Harris,Denver,Amazon Pay,Pending
ORD3260,25-02-25,Refrigerator,Home Appliances,1167,4,4668,Noah Harris,Houston,Credit Card,Pending
ORD3261,06-03-25,Washing Machine,Home Appliances,577,1,577,Ava Clark,Miami,Gift Card,Pending
ORD3262,20-03-25,Running Shoes,Footwear,63,1,63,Jane Johnson,Boston,Debit Card,Pending
ORD3263,09-03-25,Book,Books,15,2,30,Jane Lee,Dallas,Gift Card,Completed
ORD3264,28-04-25,Smartphone,Electronics,502,2,1004,Jane Taylor,Chicago,Amazon Pay,Completed
ORD3265,29-04-25,Smartwatch,Electronics,151,2,302,Alex Clark,Los Angeles,Gift Card,Completed
ORD3266,22-02-25,Running Shoes,Footwear,61,3,183,Isabella Miller,Chicago,Amazon Pay,Completed
ORD3267,19-03-25,Smartphone,Electronics,499,2,998,Emma Brown,San Francisco,Gift Card,Completed
ORD3268,02-04-25,Headphones,Electronics,97,1,97,Ethan Wilson,Chicago,Debit Card,Completed
ORD3269,08-03-25,Refrigerator,Home Appliances,1160,4,4640,Alex Martinez,Chicago,Gift Card,Completed
ORD3270,12-04-25,Laptop,Electronics,774,4,3096,Ava Taylor,Seattle,Debit Card,Completed
ORD3271,16-02-25,Book,Books,16,4,64,Sophia Harris,Chicago,Debit Card,Pending
ORD3272,15-02-25,Book,Books,15,2,30,Noah Clark,New York,Credit Card,Completed
ORD3273,23-03-25,Washing Machine,Home Appliances,615,5,3075,David Harris,Boston,Debit Card,Pending
ORD3274,23-04-25,Laptop,Electronics,808,5,4040,Liam Smith,Seattle,Amazon Pay,Completed
ORD3275,07-04-25,Headphones,Electronics,104,4,416,Jane Johnson,Dallas,Credit Card,Pending
ORD3276,26-04-25,Smartphone,Electronics,513,3,1539,Lucas Smith,Los Angeles,Credit Card,Cancelled
ORD3277,10-03-25,Headphones,Electronics,103,2,206,Daniel White,Denver,Gift Card,Cancelled
ORD3278,12-02-25,Smartwatch,Electronics,155,3,465,Alex Miller,Denver,Gift Card,Cancelled
ORD3279,17-04-25,Smartwatch,Electronics,154,1,154,Daniel Lee,Houston,Credit Card,Completed
ORD3280,04-04-25,Smartwatch,Electronics,144,2,288,Daniel White,New York,PayPal,Pending
ORD3281,21-04-25,Jeans,Clothing,41,5,205,Jane Smith,New York,Amazon Pay,Completed
ORD3282,20-03-25,T-Shirt,Clothing,21,4,84,Emma Miller,New York,Credit Card,Completed
ORD3283,02-04-25,Jeans,Clothing,39,5,195,Ethan Lee,Denver,Amazon Pay,Completed
ORD3284,30-03-25,T-Shirt,Clothing,20,2,40,Sophia Lee,Los Angeles,PayPal,Completed
ORD3285,25-04-25,Headphones,Electronics,102,2,204,Ethan Miller,San Francisco,Debit Card,Pending
ORD3286,20-02-25,Smartwatch,Electronics,152,1,152,Chris Wilson,Seattle,PayPal,Completed
ORD3287,14-04-25,Smartwatch,Electronics,157,1,157,Lucas Smith,Los Angeles,Credit Card,Cancelled
ORD3288,01-02-25,Running Shoes,Footwear,61,2,122,Ava Johnson,Boston,PayPal,Cancelled
ORD3289,11-02-25,Refrigerator,Home Appliances,1250,2,2500,Emily Lee,Miami,Gift Card,Completed
ORD3290,14-02-25,Refrigerator,Home Appliances,1232,1,1232,Daniel Martinez,Denver,Credit Card,Completed
ORD3291,07-04-25,Smartwatch,Electronics,157,1,157,Michael Smith,New York,Gift Card,Pending
ORD3292,15-03-25,Book,Books,16,1,16,Ethan White,Dallas,Debit Card,Pending
ORD3293,26-04-25,Book,Books,15,3,45,Ava Doe,Chicago,Credit Card,Completed
ORD3294,05-02-25,Headphones,Electronics,99,1,99,Alex Harris,Seattle,Credit Card,Pending
ORD3295,28-04-25,Washing Machine,Home Appliances,620,1,620,Alex Garcia,Houston,Credit Card,Completed
ORD3296,26-03-25,Laptop,Electronics,784,3,2352,David Johnson,Dallas,Gift Card,Completed
ORD3297,25-02-25,Washing Machine,Home Appliances,611,1,611,Ethan Martinez,Miami,Gift Card,Completed
ORD3298,14-04-25,Running Shoes,Footwear,61,4,244,Chris Brown,Seattle,Credit Card,Cancelled
ORD3299,13-02-25,Jeans,Clothing,40,5,200,Lucas White,San Francisco,Credit Card,Pending
ORD3300,14-03-25,Running Shoes,Footwear,58,5,290,Isabella Brown,San Francisco,Credit Card,Completed
ORD3301,15-04-25,Book,Books,14,4,56,Chris Martinez,Boston,Debit Card,Completed
